
=== [2026-06-10T23:38:45Z] v14d_binary_v2_a_p0i4_ORBITWARS_SHAPING_RELEASE_0.0075_7b50688ef3 phase=a kind=probe chunk=400 env={"ORBITWARS_SHAPING_HOLD_BONUS": 0.004, "ORBITWARS_SHAPING_CAPTURE": 0.04, "ORBITWARS_SHAPING_RELEASE": 0.0075, "ORBITWARS_SHAPING_RELEASE_K": 17.0, "ORBITWARS_SHAPING_PROD_SHARE_DELTA": 0.025, "ORBITWARS_SHAPING_ONE_SHIP_PENALTY": 0.04} ppo={"ent_coef_emit": 0.004, "lr_peak": 4e-05} ===
[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.025 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0075/K17.0 CAPTURE=0.04; episode_steps=500 (kaggle=500, mismatch=False)
[symmetric] Frog Parade style: same params drive BOTH players, no frozen/strong/buffer opponents, zero_sum_value=True
upd   43  steps   90112  sps 1102  opp symm  loss -0.102  pg -0.0876  v 0.003  ev +0.99  adv_std 0.066  tR +0.00  ent[s/d/p/e] 1.77/2.53/1.40/0.37  emits 0.14  spf 211.6  z0 0.88  garr 270.7  tG 2227  e2 0.02  nF 1.0  pS 0.36  ptS 0.35  fLog 0.81  pdΔ -0.1364  pkR 3.29  clip 0.04  kl +0.002
upd   44  steps   92160  sps 1118  opp symm  loss -0.014  pg -0.0009  v 0.005  ev +0.98  adv_std 0.095  tR +1.00  ent[s/d/p/e] 1.78/2.51/1.35/0.39  emits 0.17  spf 219.8  z0 0.86  garr 262.2  tG 2255  e2 0.02  nF 1.2  pS 0.38  ptS 0.37  fLog 0.81  pdΔ -0.1167  pkR 3.55  clip 0.05  kl +0.001
upd   45  steps   94208  sps 1134  opp symm  loss -0.011  pg +0.0023  v 0.003  ev +0.99  adv_std 0.071  tR +0.00  ent[s/d/p/e] 1.81/2.50/1.25/0.38  emits 0.16  spf 208.9  z0 0.87  garr 259.8  tG 2209  e2 0.02  nF 1.2  pS 0.38  ptS 0.37  fLog 0.80  pdΔ -0.1162  pkR 3.27  clip 0.04  kl +0.002
upd   46  steps   96256  sps 1149  opp symm  loss +0.027  pg +0.0213  v 0.040  ev +0.81  adv_std 0.290  tR +0.02  ent[s/d/p/e] 1.60/2.38/1.31/0.30  emits 0.11  spf 186.1  z0 0.90  garr 200.2  tG 1667  e2 0.01  nF 0.8  pS 0.29  ptS 0.29  fLog 0.75  pdΔ -0.2071  pkR 4.47  clip 0.04  kl +0.001
upd   47  steps   98304  sps 1164  opp symm  loss +0.021  pg +0.0288  v 0.008  ev +0.73  adv_std 0.123  tR -1.00  ent[s/d/p/e] 0.49/2.27/1.43/0.29  emits 0.12  spf 51.2  z0 0.90  garr 60.9  tG 219  e2 0.01  nF 1.1  pS 0.10  ptS 0.10  fLog 0.57  pdΔ -0.3958  pkR 15.31  clip 0.04  kl -0.000
upd   48  steps  100352  sps 1180  opp symm  loss -0.013  pg -0.0025  v 0.006  ev +0.89  adv_std 0.104  tR +0.00  ent[s/d/p/e] 0.79/2.39/1.41/0.36  emits 0.14  spf 53.5  z0 0.88  garr 67.5  tG 246  e2 0.02  nF 1.4  pS 0.14  ptS 0.13  fLog 0.59  pdΔ -0.3608  pkR 11.42  clip 0.06  kl +0.002
upd   49  steps  102400  sps 1195  opp symm  loss -0.019  pg -0.0079  v 0.005  ev +0.93  adv_std 0.097  tR -1.00  ent[s/d/p/e] 0.99/2.42/1.39/0.32  emits 0.13  spf 62.6  z0 0.89  garr 82.8  tG 339  e2 0.02  nF 1.5  pS 0.17  ptS 0.16  fLog 0.62  pdΔ -0.3281  pkR 6.78  clip 0.05  kl +0.002
upd   50  steps  104448  sps 1210  opp symm  loss -0.034  pg -0.0225  v 0.006  ev +0.95  adv_std 0.098  tR +0.00  ent[s/d/p/e] 1.19/2.53/1.42/0.39  emits 0.17  spf 71.7  z0 0.87  garr 104.0  tG 504  e2 0.02  nF 1.6  pS 0.21  ptS 0.20  fLog 0.65  pdΔ -0.2878  pkR 4.49  clip 0.03  kl +0.000
upd   51  steps  106496  sps 1224  opp symm  loss +0.011  pg +0.0235  v 0.006  ev +0.95  adv_std 0.111  tR +0.00  ent[s/d/p/e] 1.41/2.50/1.44/0.37  emits 0.17  spf 86.0  z0 0.86  garr 124.9  tG 708  e2 0.02  nF 1.7  pS 0.26  ptS 0.24  fLog 0.67  pdΔ -0.2413  pkR 4.29  clip 0.08  kl +0.004
upd   52  steps  108544  sps 1238  opp symm  loss +0.044  pg +0.0567  v 0.005  ev +0.97  adv_std 0.093  tR +0.00  ent[s/d/p/e] 1.57/2.49/1.39/0.39  emits 0.16  spf 109.9  z0 0.86  garr 145.2  tG 911  e2 0.02  nF 1.6  pS 0.29  ptS 0.27  fLog 0.70  pdΔ -0.2097  pkR 3.58  clip 0.06  kl -0.002
upd   53  steps  110592  sps 1253  opp symm  loss +0.056  pg +0.0686  v 0.007  ev +0.96  adv_std 0.116  tR -1.00  ent[s/d/p/e] 1.61/2.52/1.45/0.40  emits 0.17  spf 120.9  z0 0.86  garr 162.0  tG 1085  e2 0.03  nF 1.6  pS 0.31  ptS 0.29  fLog 0.72  pdΔ -0.1931  pkR 3.63  clip 0.07  kl +0.002
upd   54  steps  112640  sps 1267  opp symm  loss -0.027  pg -0.0141  v 0.005  ev +0.97  adv_std 0.091  tR +0.00  ent[s/d/p/e] 1.69/2.45/1.41/0.33  emits 0.13  spf 134.2  z0 0.89  garr 185.7  tG 1292  e2 0.02  nF 1.3  pS 0.32  ptS 0.31  fLog 0.73  pdΔ -0.1770  pkR 3.40  clip 0.04  kl -0.001
upd   55  steps  114688  sps 1280  opp symm  loss -0.062  pg -0.0480  v 0.004  ev +0.98  adv_std 0.087  tR +0.00  ent[s/d/p/e] 1.87/2.45/1.46/0.37  emits 0.12  spf 150.1  z0 0.89  garr 216.3  tG 1579  e2 0.01  nF 0.9  pS 0.35  ptS 0.33  fLog 0.77  pdΔ -0.1547  pkR 3.30  clip 0.05  kl +0.001
upd   56  steps  116736  sps 1294  opp symm  loss -0.002  pg +0.0109  v 0.005  ev +0.98  adv_std 0.093  tR +0.00  ent[s/d/p/e] 1.95/2.44/1.34/0.32  emits 0.15  spf 157.5  z0 0.88  garr 227.0  tG 1718  e2 0.02  nF 1.2  pS 0.35  ptS 0.35  fLog 0.75  pdΔ -0.1463  pkR 3.50  clip 0.06  kl +0.004
upd   57  steps  118784  sps 1307  opp symm  loss +0.029  pg +0.0419  v 0.005  ev +0.98  adv_std 0.099  tR +0.00  ent[s/d/p/e] 1.89/2.43/1.45/0.31  emits 0.15  spf 158.6  z0 0.88  garr 236.1  tG 1839  e2 0.02  nF 1.4  pS 0.36  ptS 0.35  fLog 0.76  pdΔ -0.1399  pkR 3.59  clip 0.06  kl +0.004
